ID,ID_Sesion,ID_Conexión_unico,Usuario,IP_NAS_AP,Tipo__conexión,Inicio_de_Conexión_Dia,Inicio_de_Conexión_Hora,FIN_de_Conexión_Dia,FIN_de_Conexión_Hora,Session_Time,Input_Octects,Output_Octects,MAC_AP,MAC_Cliente,Razon_de_Terminación_de_Sesión,,
652711,00000019-000002D3,f204cfdf61f440c7,xaeedu,192.168.247.16,Wireless-802.11,2019-03-21,11:40:17,2019-03-25,10:01:31,14,0,0,04-18-D6-22-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
706493,00000019-000002A9,1df69a54ecc3f59b,xaeedu,192.168.247.16,Wireless-802.11,2019-05-10,13:40:42,2019-05-10,13:41:14,32,0,0,04-18-D6-22-9B-4C:HCDD,4C-32-75-46-1D-29,User-Request,,
652778,00000019-000002DC,5d56e3e76f8469e9,xaeedu,192.168.247.16,Wireless-802.11,2019-03-21,11:59:54,2019-03-25,10:11:24,40,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
652792,00000019-000002DF,20eabe8bc26d2738,xaeedu,192.168.247.16,Wireless-802.11,2019-03-21,12:01:37,2019-05-14,11:58:53,3327,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
613265,5AA0184E-00000864,297950cf494d9fbb,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-18,07:40:03,2019-03-29,14:15:28,79,5066,2597,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
639525,00000019-00000342,f4302b297621faa5,xaeedu,192.168.247.16,Wireless-802.11,2019-03-12,10:23:58,2019-05-15,10:43:15,69,0,0,04-18-D6-22-9B-4C:HCDD,D4-C9-4B-F1-18-2D,User-Request,,
652914,00000019-000002FB,04b2b0513d025a4b,xaeedu,192.168.247.16,Wireless-802.11,2019-03-21,12:42:20,2019-05-15,09:09:16,10,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
707478,00000019-000002E5,33b914838d92e3c8,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-13,10:44:03,2019-05-13,10:44:12,9,12257,14847,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
635899,00000019-00000202,c0ee9aedbb63154b,xaeedu,192.168.247.16,Wireless-802.11,2019-03-08,08:56:10,2019-03-20,11:54:04,38,0,0,04-18-D6-21-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
654066,00000019-00000334,3d512780861bc05e,xaeedu,192.168.247.16,Wireless-802.11,2019-03-22,12:43:05,2019-05-15,10:53:24,1351,870608,5690869,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
654839,00000019-00000355,1d1398cf8804b4c6,xaeedu,192.168.247.16,Wireless-802.11,2019-03-25,10:00:11,2019-05-15,10:51:17,8,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
709201,00000019-00000337,7c6624be70cb6abd,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-14,11:17:04,2019-05-14,11:24:32,448,40969,58185,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
655291,00000019-0000038E,7d73d55173afb4dd,xaeedu,192.168.247.16,Wireless-802.11,2019-03-25,12:20:47,2019-05-15,11:58:54,31,0,0,04-18-D6-22-9B-4C:HCDD,D4-C9-4B-F1-18-2D,User-Request,,
603144,5AA0184E-0000009F,23872bd109559e38,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-07,10:52:16,2019-03-14,11:33:49,511,39437,44908,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
642465,00000019-00000422,794f9cff7805fe39,xaeedu,192.168.247.16,Wireless-802.11,2019-03-13,13:07:44,2019-05-17,08:49:20,30,0,0,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
656259,00000019-000003BE,300e9fd47eb50200,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-26,09:45:31,2019-03-26,09:45:47,17,4735,7368,04-18-D6-22-9B-4C:HCDD,2C-61-F6-0B-CC-A8,User-Request,,
880117,00000019-0000001A,a525051ae55a0cee,invitado-deca,192.168.247.13,Wireless-802.11,2019-10-28,09:20:22,2020-12-21,09:28:59,312,611528,3805052,04-18-D6-22-38-E1:HCDD,60-1D-91-78-43-74,User-Request,,
639470,00000019-0000026A,bc78fc758711a71b,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-12,10:16:16,2019-03-12,10:17:56,100,0,0,04-18-D6-21-9B-4C:HCDD,08-E6-89-1C-A9-A9,User-Request,,
643861,00000019-0000047B,664000ee2520395b,xaeedu,192.168.247.16,Wireless-802.11,2019-03-14,11:24:30,2019-05-17,11:07:57,37,12143,29359,04-18-D6-22-9B-4C:HCDD,4C-32-75-46-1D-29,User-Request,,
643515,00000019-0000045F,82ba1742d908366c,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-14,10:25:16,2019-05-17,10:28:05,268,0,0,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
656549,00000019-000003F8,a243576e48be1cae,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-26,10:38:08,2019-05-16,10:47:48,2,0,0,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
805147,5C9CAF5E-0000009C,683465dfb8a4d349,urez,192.168.247.11,Wireless-802.11,2019-08-23,12:19:33,2020-01-31,13:11:42,7,2596,1344,DC-9F-DB-12-F3-EA:HCDD,F0-D7-AA-42-DB-2A,,,
644919,5AA0184E-00000198,647653a6bee14d3c,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-15,08:19:39,2019-03-19,13:25:27,3,2542,4180,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
625745,5AA0184E-00000264,58c44600fa29ea58,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-26,10:40:50,2019-03-25,10:36:58,106,1008,336,DC-9F-DB-12-F3-EA:HCDD,A0-4C-5B-E0-10-6A,User-Request,,
1032796,5D1C95CD-000097A1,369655be04dbac26,invitado-deca,192.168.247.24,Wireless-802.11,2020-05-15,13:27:04,2020-05-15,13:29:54,170,151549,99904,DC-9F-DB-12-F4-A9:HCDD,90-63-3B-BE-63-BD,,,
656930,00000019-00000436,5372fd7b6b70d423,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-26,11:55:00,2019-03-26,11:55:09,10,24439,22925,04-18-D6-22-9B-4C:HCDD,2C-61-F6-0B-CC-A8,User-Request,,
641226,00000019-000002B1,d052b39354fc8b15,xaeedu,192.168.247.16,Wireless-802.11,2019-03-13,09:18:50,2019-05-13,13:14:02,113,0,0,04-18-D6-21-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
657704,00000019-00000461,c5bb5e73731dddd4,xaeedu,192.168.247.16,Wireless-802.11,2019-03-27,08:44:25,2019-05-17,10:32:32,319,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
657712,00000019-00000465,7cd04da8a236653b,xaeedu,192.168.247.16,Wireless-802.11,2019-03-27,08:45:28,2019-05-16,10:14:18,20,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
606112,5AA0184E-00000208,cf57b930f8ee7a55,invitado-deca,192.168.247.12,Wireless-802.11,2019-02-11,12:35:09,2019-02-25,19:18:16,1899,751923,16471339,DC-9F-DB-12-F4-75:HCDD,AC-5F-3E-53-6B-56,,,
649531,5AA01854-00000C4B,cb59a90fe3be6fd5,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-19,14:01:41,2019-03-19,17:22:01,12020,31742313,859063438,DC-9F-DB-12-F4-A9:HCDD,DC-44-B6-A7-8D-8B,User-Request,,
655799,5AA0184E-0000030B,6f299cf28cb8b9b3,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-25,19:24:55,2019-03-25,19:56:05,1870,147795,208401,DC-9F-DB-12-F3-EA:HCDD,D4-63-C6-C5-F0-8A,User-Request,,
594342,5AA0184E-00000014,35de260d1bd4e961,invitado-deca,192.168.247.11,Wireless-802.11,2019-01-14,11:40:07,2019-03-01,08:33:50,2213,2468836,24753732,DC-9F-DB-12-F3-EA:HCDD,E0-DB-10-CE-82-29,User-Request,,
606143,00000019-00000128,7439c7949754f351,jrezolrnadu,192.168.247.21,Wireless-802.11,2019-02-11,12:38:47,2019-02-11,12:42:24,217,0,0,04-18-D6-C2-09-FC:HCDD,44-C3-46-F8-45-5A,,,
625092,5AA0184E-000001AA,332ae463a7a5719d,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-26,07:28:19,2019-03-22,11:22:08,296,150023,526347,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
658228,00000019-000004A7,3ed99b12cf58acaf,xaeedu,192.168.247.16,Wireless-802.11,2019-03-27,10:45:15,2019-05-20,09:49:57,9,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
637895,00000019-0000022C,315205fa93d983a2,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-11,11:10:53,2019-03-11,11:14:05,192,183635,1598341,04-18-D6-21-9B-4C:HCDD,08-E6-89-1C-A9-A9,User-Request,,
712476,00000019-0000047F,a9830e0077e59901,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-05-16,11:15:18,2019-05-16,11:18:33,196,11772,11947,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
642407,00000019-0000040F,8c3f4cb57c19830e,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-13,12:59:44,2019-03-13,12:59:49,4,4381,1912,04-18-D6-22-9B-4C:HCDD,2C-61-F6-0B-CC-A8,User-Request,,
642518,00000019-0000032B,7805ac6f1993db5f,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-13,13:13:32,2019-03-13,13:13:48,16,0,0,04-18-D6-21-9B-4C:HCDD,08-E6-89-1C-A9-A9,User-Request,,
634572,5AA0184E-000003C8,52387a956039e371,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-07,09:23:55,2019-03-18,16:33:06,2272,549334,3640936,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
819782,00000019-000009E0,6501a5b9b297a68c,invitado-deca,192.168.247.18,Wireless-802.11,2019-09-05,11:09:20,2020-02-28,07:57:50,29,9572,12426,04-18-D6-C2-0A-F7:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
642575,00000019-0000043D,4bcbe69b966bac7c,xaeedu,192.168.247.16,Wireless-802.11,2019-03-13,13:22:33,2019-05-17,09:43:31,13,0,0,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
658959,00000019-00000539,a751bc853b52880b,xaeedu,192.168.247.16,Wireless-802.11,2019-03-27,12:57:52,2019-05-21,11:11:07,56,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
657931,00000019-000003CE,25d6852769967d86,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-27,09:49:49,2019-03-27,10:01:43,714,0,0,04-18-D6-21-9B-4C:HCDD,08-E6-89-1C-A9-A9,User-Request,,
640721,00000019-0000011B,de4822570ff10b9b,invitado-deca,192.168.247.13,Wireless-802.11,2019-03-12,19:10:18,2020-12-30,13:58:41,711,4294967296,4294967296,04-18-D6-22-38-E1:HCDD,D4-63-C6-C5-F0-8A,,,
709838,00000019-0000015A,473f1fe4cb41579c,invitado-deca,192.168.247.13,Wireless-802.11,2019-05-14,17:13:50,2020-12-29,09:02:06,307,67254,43414,04-18-D6-21-38-E1:HCDD,08-74-02-B0-AE-7B,User-Request,,
617227,5AA0184E-00000C1D,e21f0ac61bcdb00f,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-19,19:47:41,2019-02-19,20:01:16,814,208573,1710836,DC-9F-DB-12-F3-EA:HCDD,68-C4-4D-06-B8-26,User-Request,,
594303,5AA0184E-0000071E,2d4a4c26fa4c21cb,invitado-deca,192.168.247.12,Wireless-802.11,2019-01-14,10:19:09,2019-01-14,10:19:49,39,60273,237106,DC-9F-DB-12-F4-75:HCDD,90-09-17-42-54-14,User-Request,,
918305,00000019-0000008D,cbb3617232569cc3,ccegov-du,192.168.247.14,Wireless-802.11,2019-11-27,12:00:43,2019-11-27,12:06:51,367,0,0,04-18-D6-22-94-E7:HCDD,48-C7-96-3E-00-43,,,
661433,00000019-00000617,bd1dfb9faa44036d,xaeedu,192.168.247.16,Wireless-802.11,2019-03-29,10:12:52,2019-05-23,10:53:18,19,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
635173,00000019-000002F9,d11e91593b5cbc71,gt-zdu,192.168.247.15,Wireless-802.11,2019-03-07,12:35:42,2019-03-07,12:38:52,190,301045,2529591,04-18-D6-22-8E-6D:HCDD,44-00-10-69-6A-03,User-Request,,
661467,00000019-0000061E,830294b1d176ee4a,xaeedu,192.168.247.16,Wireless-802.11,2019-03-29,10:19:49,2019-05-23,11:06:18,52,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
661479,00000019-00000621,2ee668d201e02b8e,lalbul-crndu,192.168.247.16,Wireless-802.11,2019-03-29,10:21:47,2019-03-29,10:21:49,1,1572,434,04-18-D6-22-9B-4C:HCDD,2C-BE-08-DE-F4-82,User-Request,,
635353,00000019-00000315,42a7543a06f3a80a,gt-zdu,192.168.247.15,Wireless-802.11,2019-03-07,13:45:42,2019-03-07,13:48:53,191,92877,57016,04-18-D6-22-8E-6D:HCDD,44-00-10-69-6A-03,User-Request,,
661521,00000019-0000062E,40685b11925675bc,xaeedu,192.168.247.16,Wireless-802.11,2019-03-29,10:32:39,2019-05-23,12:11:05,102,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
661768,00000019-0000064D,3d82da097f8bf69f,xaeedu,192.168.247.16,Wireless-802.11,2019-03-29,11:57:56,2019-05-22,10:18:29,147,57909,157849,04-18-D6-22-9B-4C:HCDD,5C-93-A2-81-C9-D1,User-Request,,
656585,00000019-0000035C,9795c8bcc2fa1442,invitado-deca,192.168.247.16,Wireless-802.11,2019-03-26,10:46:23,2019-03-26,10:46:28,5,0,0,04-18-D6-21-9B-4C:HCDD,2C-61-F6-0B-CC-A8,User-Request,,
605274,5AA0184E-00000053,4aea7971510f139e,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-11,09:06:06,2019-03-13,08:59:03,13,1108,597,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
754980,00000019-0000000E,6379fb2ec55ffc18,afluceat-du,192.168.247.13,Wireless-802.11,2019-06-25,14:08:43,2019-06-27,12:36:09,1,0,0,04-18-D6-21-38-E1:HCDD,A4-D9-31-16-94-E5,,,
606585,5AA0184E-00000149,dfab71a51636a757,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-11,16:12:38,2019-03-19,14:35:53,6470,143075,307777,DC-9F-DB-12-F3-EA:HCDD,68-C4-4D-06-B8-26,User-Request,,
644510,5AA0184E-0000014D,9e80ec7a24bc4bfb,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-14,15:57:07,2019-03-19,12:52:25,147,8233,8653,DC-9F-DB-12-F3-EA:HCDD,90-5F-2E-17-5F-AA,,,
660662,00000019-00000520,33f6e250a3bc6709,xaeedu,192.168.247.16,Wireless-802.11,2019-03-28,13:18:44,2019-05-17,13:10:42,134,297438,1718387,04-18-D6-21-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
636774,00000019-0000036A,e96daae817c60c4b,gt-zdu,192.168.247.15,Wireless-802.11,2019-03-08,14:31:04,2019-03-08,14:36:21,317,6670,7774,04-18-D6-22-8E-6D:HCDD,44-00-10-69-6A-03,User-Request,,
624208,5AA0184E-000000D1,4de2ef82471dcbaa,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-25,11:47:16,2019-03-21,13:35:45,976,354100,1140262,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
596764,5AA0184E-0000033D,5c5ced8d862d74f1,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-01,15:41:49,2019-03-20,11:56:37,135,65067,1149014,DC-9F-DB-12-F3-EA:HCDD,D4-63-C6-C5-F0-8A,,,
606349,5AA0184E-000000F4,022039fb47fd2ca4,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-11,13:20:12,2019-03-21,14:26:12,125,5155,7925,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
1088010,00000019-00000057,300df339f5e18e6f,alucdbultrdu,192.168.247.13,Wireless-802.11,2020-11-17,22:29:18,2020-12-22,10:27:44,53,60554,33196,04-18-D6-22-38-E1:HCDD,86-84-ED-71-DB-80,User-Request,,
659940,00000019-00000573,c0b4de52b4e3e046,xaeedu,192.168.247.16,Wireless-802.11,2019-03-28,10:23:22,2019-05-21,12:46:36,31,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
659962,00000019-00000577,ef4bdf721dfd71a2,xaeedu,192.168.247.16,Wireless-802.11,2019-03-28,10:26:35,2019-05-22,08:50:18,252,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
612046,5AA01854-000032D4,766f9d7ab71a81eb,jrezolrnadu,192.168.247.24,Wireless-802.11,2019-02-15,07:09:31,2019-02-15,07:12:48,197,46245,198638,DC-9F-DB-12-F4-A9:HCDD,A4-07-B6-7E-4D-29,User-Request,,
644745,00000019-000001A5,2d1831013a469108,invitado-deca,192.168.247.19,Wireless-802.11,2019-03-14,19:35:48,2019-10-08,10:27:28,3230,4294967296,4294967296,04-18-D6-22-8D-DF:HCDD,AC-5A-14-FF-6E-48,,,
605250,5AA0184E-0000004A,60b228031902a957,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-11,09:02:12,2019-03-13,08:54:44,27,84785,44886,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,,,
625007,5AA0184E-0000019E,41efe72319fc882c,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-25,19:44:53,2019-03-15,09:00:54,856,51134,55680,DC-9F-DB-12-F3-EA:HCDD,30-96-FB-55-70-D7,User-Request,,
603761,5AA0184E-000001A7,a5a1c62a5d89cad8,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-07,16:32:06,2019-03-06,10:33:24,1920,1829930,5067832,DC-9F-DB-12-F3-EA:HCDD,78-C3-E9-43-0B-E6,User-Request,,
609742,00000019-0000044F,e879e8bb69029f98,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-13,11:09:35,2020-02-28,12:40:09,77,0,0,04-18-D6-C2-0A-F7:HCDD,B4-BF-F6-DD-78-C3,,,
626142,5AA0184E-000002C1,ca73cc89973fa4d2,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-26,11:41:01,2019-03-25,20:00:03,21689,4374229,53715717,DC-9F-DB-12-F3-EA:HCDD,A0-4C-5B-E0-10-6A,User-Request,,
657487,5AA01854-00002705,7e65ba6644cdbe99,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-26,19:58:43,2019-03-26,20:04:11,328,15562,120001,DC-9F-DB-12-F4-A9:HCDD,80-58-F8-D9-93-47,User-Request,,
604765,5AA0184E-000002EF,f88dca2976c5c576,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-08,14:23:51,2019-03-25,16:56:12,474,11088,10690,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
627174,5AA0184E-000004C2,9cb817129adb202f,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-26,19:31:50,2019-03-27,09:47:15,82,79565,1523186,DC-9F-DB-12-F3-EA:HCDD,54-F2-01-0C-89-BA,User-Request,,
626892,00000019-00000018,cc3423e9964e0b29,invitado-deca,192.168.247.22,Wireless-802.11,2019-02-26,14:11:34,2020-07-15,09:49:42,358,36931,84224,04-18-D6-C2-0B-08:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
762322,00000019-00000073,00042ecb82e54da1,invitado-deca,192.168.247.13,Wireless-802.11,2019-07-02,10:13:25,2020-12-22,14:42:27,327,59361,33112,04-18-D6-21-38-E1:HCDD,60-1D-91-78-43-74,User-Request,,
627338,00000019-0000007C,93f11d1521b11d08,invitado-deca,192.168.247.13,Wireless-802.11,2019-02-27,08:55:45,2020-12-23,09:39:26,294,6002,3937,04-18-D6-22-38-E1:HCDD,FC-42-03-A6-44-C4,User-Request,,
608175,5AA0184E-00000269,e41a57a42e56d3d2,urez,192.168.247.11,Wireless-802.11,2019-02-12,13:12:31,2019-02-12,13:18:57,385,636476,5355160,DC-9F-DB-12-F3-EA:HCDD,A4-07-B6-C4-FE-BE,User-Request,,
608246,00000019-00000083,700ce43c999bd3bd,invitado-deca,192.168.247.13,Wireless-802.11,2019-02-12,13:35:56,2020-12-22,10:16:21,13,0,0,04-18-D6-22-38-E1:HCDD,54-F2-01-0C-89-BA,,,
657914,5AA0184E-000004C2,9cb817129adb202f,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-27,09:45:52,2019-03-27,09:47:15,82,79565,1523186,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
613241,00000019-00000572,6a21fad37eb54828,jrezolrnadu,192.168.247.18,Wireless-802.11,2019-02-18,07:11:21,2019-08-26,13:23:53,2322,3993330,37253358,04-18-D6-C2-0A-F7:HCDD,A4-07-B6-7E-4D-29,User-Request,,
675478,5CA24A65-00000DFA,44588a17dc3ff04f,invitado-deca,192.168.247.12,Wireless-802.11,2019-04-11,14:35:13,2019-04-11,14:36:20,67,11656,59735,DC-9F-DB-12-F4-75:HCDD,AC-5A-14-FF-6E-48,User-Request,,
600438,5AA0184E-0000068C,0dcf1cfddef432b7,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-06,07:11:16,2019-03-28,08:24:57,894,114251,153108,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
777822,00000019-00000444,1fefbc1172340c16,invitado-deca,192.168.247.18,Wireless-802.11,2019-07-30,12:25:41,2020-02-28,11:01:38,65,0,0,04-18-D6-C2-0A-F7:HCDD,48-C7-96-98-83-9D,,,
662384,5AA01854-000007FB,93c97719e79e9d30,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-29,16:59:35,2019-03-29,17:00:55,80,15074,23338,DC-9F-DB-12-F4-A9:HCDD,D4-63-C6-7A-FB-82,User-Request,,
706436,00000019-000002A1,80deeca67266a7a1,xaeedu,192.168.247.16,Wireless-802.11,2019-05-10,13:24:09,2019-05-13,11:05:38,505,42853,8301,04-18-D6-22-9B-4C:HCDD,A4-B8-05-86-86-73,User-Request,,
706868,5C9CAF5E-000007FD,8a6e0db5d7a0b93b,invitado-deca,192.168.247.11,Wireless-802.11,2019-05-13,07:21:10,2020-01-06,11:14:15,158,310599,4582532,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
680311,5CA24A65-000018C6,e63081ec4a13c5a0,invitado-deca,192.168.247.12,Wireless-802.11,2019-04-16,15:47:34,2019-04-16,15:47:34,0,568,336,DC-9F-DB-12-F4-75:HCDD,5C-AF-06-0F-FF-68,User-Request,,
646273,5AA01854-0000000B,62e395632d0f5e0f,urez,192.168.247.24,Wireless-802.11,2019-03-16,10:36:47,2019-03-16,10:46:05,557,11478,7583,DC-9F-DB-12-F4-A9:HCDD,D4-38-9C-79-94-4E,,,
624411,00000019-00000055,98a7d8d4f2866426,ccegov-du,192.168.247.15,Wireless-802.11,2019-02-25,12:28:28,2019-02-25,12:28:29,1,2670,3017,04-18-D6-22-8E-6D:HCDD,F0-D7-AA-AD-51-AD,User-Request,,
640707,00000019-00000115,150f318d6ff0ecc0,invitado-deca,192.168.247.13,Wireless-802.11,2019-03-12,19:06:11,2020-12-30,13:19:02,62,2696,1785,04-18-D6-22-38-E1:HCDD,D4-63-C6-C5-F0-8A,User-Request,,
682234,5C9CAF5E-00000D1E,1694db9591ec77d1,invitado-deca,192.168.247.11,Wireless-802.11,2019-04-17,13:45:35,2019-10-03,17:48:04,129,349676,13630482,DC-9F-DB-12-F3-EA:HCDD,64-A6-51-D3-B3-1B,User-Request,,
626817,00000019-000000A8,b7306f924482521c,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-26,13:55:37,2020-02-03,14:04:28,41,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
626326,00000019-000000D5,a1966e813f3698e2,gt-zdu,192.168.247.15,Wireless-802.11,2019-02-26,12:13:58,2019-03-07,12:20:18,49,0,0,04-18-D6-22-8E-6D:HCDD,44-00-10-69-6A-03,User-Request,,
668920,5CA24A65-000006C0,02ea89efa852dbe0,invitado-deca,192.168.247.12,Wireless-802.11,2019-04-05,13:57:38,2019-04-05,14:04:49,430,10077,73468,DC-9F-DB-12-F4-75:HCDD,A4-70-D6-DD-83-95,,,
933381,00000019-00000156,eab72a400909fa5a,invitado-deca,192.168.247.13,Wireless-802.11,2019-12-09,18:44:51,2020-12-29,08:05:53,81,0,0,04-18-D6-22-38-E1:HCDD,20-2D-07-8A-E3-35,,,
722703,00000019-00000046,dff348a450c6a7a6,invitado-deca,192.168.247.18,Wireless-802.11,2019-05-27,10:18:22,2020-01-02,13:29:36,336,0,0,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-CF-DF,,,
779063,00000019-00000105,401cc3241671ec91,invitado-deca,192.168.247.18,Wireless-802.11,2019-07-31,10:14:56,2020-02-05,11:38:27,133,0,0,04-18-D6-C1-0A-F7:HCDD,58-D9-C3-C2-29-97,User-Request,,
595585,00000019-00000002,b624bb6b91fb66dc,invitado-deca,192.168.247.18,Wireless-802.11,2019-01-28,23:31:05,2019-12-30,09:12:58,3255,10937850,149360355,04-18-D6-C2-0A-F7:HCDD,50-9E-A7-45-85-31,User-Request,,
646503,00000019-0000001C,6a77bbd56995be70,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-18,08:46:01,2019-12-30,12:51:01,37,0,0,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
595999,00000019-0000001D,f273b4be959a91d8,jrezolrnadu,192.168.247.18,Wireless-802.11,2019-02-01,08:15:58,2019-02-01,08:36:13,1215,4294967296,4294967296,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-CF-DF,,,
665339,00000019-0000070C,aed6a87e7c8909d0,xaeedu,192.168.247.16,Wireless-802.11,2019-04-03,12:19:28,2019-04-04,12:33:03,3,0,0,04-18-D6-22-9B-4C:HCDD,50-82-D5-B0-28-D5,User-Request,,
596054,5AA0184E-00000D5A,ae3523a253c64978,invitado-deca,192.168.247.12,Wireless-802.11,2019-02-01,08:52:57,2019-02-01,08:53:03,6,26168,74918,DC-9F-DB-12-F4-75:HCDD,5C-AF-06-0F-CE-4D,User-Request,,
599298,00000019-00000064,eaa2cfb98a3c97c8,JTaniasdu,192.168.247.19,Wireless-802.11,2019-02-05,10:12:49,2019-02-05,10:14:20,92,76158,1019172,04-18-D6-22-8D-DF:HCDD,DC-41-5F-17-EB-7A,User-Request,,
625338,5AA01854-000003A0,12edb1992b3748bd,oxulrsrdu,192.168.247.24,Wireless-802.11,2019-02-26,09:20:29,2019-02-26,09:24:51,261,33881,65505,DC-9F-DB-12-F4-A9:HCDD,70-14-A6-A4-41-C0,User-Request,,
